Benchmark,Mode,Version,Model,Type,Size,List Name,Unordered Pairs Before,Unordered Pairs After,Unordered Neighbors Before,Unordered Neighbors After,Missing Items,Additional Items,Length Difference,Output Length,Thinking Length,Parsed,HasError,ErrorType,IsList,HasEllipsis,RequiredTypeParsing,Unordered Pairs (%),Unordered Neighbors (%),Missing Items (%),Additional Items (%),Absolute Length Difference (%),Validity Score,Sorting Score,Faithfulness Score,SortBench Score
sortbench,debug,v1.0,gpt-4o-mini,English-Sorted,16,list_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o-mini,English-Sorted,16,list_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o-mini,English-Sorted,16,list_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,16,list_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,16,list_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,16,list_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,16,list_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,16,list_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,16,list_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,16,list_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,16,list_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,16,list_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,16,list_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,16,list_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,16,list_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,16,list_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,16,list_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,16,list_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,16,list_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,16,list_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,16,list_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,16,list_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,16,list_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,16,list_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,16,list_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,16,list_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,16,list_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,16,list_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,16,list_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,16,list_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,16,list_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,16,list_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,16,list_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,16,list_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,16,list_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,16,list_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,16,list_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,16,list_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,16,list_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,16,list_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,16,list_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,16,list_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,16,list_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,llama3.1,English-Sorted,32,list_1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,499,0,True,False,,True,False,False,0.0020161290322580645,0.03125,0.0,0.0,0.0,1.0,0.983366935483871,1.0,0.9916834677419355
sortbench,debug,v1.0,llama3.1,English-Sorted,32,list_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,llama3.1,English-Sorted,32,list_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,llama3.1,English-Sorted,32,list_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,llama3.1,English-Sorted,32,list_5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,556,0,True,False,,True,False,False,0.0020161290322580645,0.03125,0.0,0.0,0.0,1.0,0.983366935483871,1.0,0.9916834677419355
sortbench,debug,v1.0,llama3.1,English-Sorted,32,list_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,llama3.1,English-Sorted,32,list_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,llama3.1,English-Sorted,32,list_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,llama3.1,English-Sorted,32,list_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,llama3.1,English-Sorted,32,list_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,deepseekr1,English-Sorted,32,list_1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4749,1105,True,False,,True,False,False,0.0020161290322580645,0.03125,0.0,0.0,0.0,1.0,0.983366935483871,1.0,0.9916834677419355
sortbench,debug,v1.0,deepseekr1,English-Sorted,32,list_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11354,2453,True,True,Content after last closing bracket,True,False,False,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5
sortbench,debug,v1.0,deepseekr1,English-Sorted,32,list_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3570,667,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,deepseekr1,English-Sorted,32,list_4,,,,,,,,10513,2925,False,False,,False,False,False,,,,,,0.0,,,0.0
sortbench,debug,v1.0,deepseekr1,English-Sorted,32,list_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5545,1199,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,deepseekr1,English-Sorted,32,list_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4369,1196,True,True,Multi-line output with comma-separated list in last line,True,False,False,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5
sortbench,debug,v1.0,deepseekr1,English-Sorted,32,list_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2619,474,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,deepseekr1,English-Sorted,32,list_8,0.0,0.0,0.0,0.0,32.0,1.0,31.0,24328,5426,True,True,Content after last closing bracket,True,False,True,0.0,0.0,1.0,0.03125,0.96875,0.5,1.0,0.484375,0.37109375
sortbench,debug,v1.0,deepseekr1,English-Sorted,32,list_9,0.0,7.0,0.0,3.0,32.0,9.0,23.0,11982,2719,True,True,Content after last closing bracket,True,False,False,0.014112903225806451,0.09375,1.0,0.28125,0.71875,0.5,0.9460685483870968,0.359375,0.3263608870967742
sortbench,debug,v1.0,deepseekr1,English-Sorted,32,list_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3745,775,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o-mini,English-Sorted,32,list_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o-mini,English-Sorted,32,list_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o-mini,English-Sorted,32,list_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o-mini,English-Sorted,32,list_4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,480,0,True,False,,True,False,False,0.0020161290322580645,0.03125,0.0,0.0,0.0,1.0,0.983366935483871,1.0,0.9916834677419355
sortbench,debug,v1.0,gpt-4o-mini,English-Sorted,32,list_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o-mini,English-Sorted,32,list_6,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,469,0,True,False,,True,False,False,0.0,0.0,0.0,0.03125,0.03125,1.0,1.0,0.984375,0.9921875
sortbench,debug,v1.0,gpt-4o-mini,English-Sorted,32,list_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o-mini,English-Sorted,32,list_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o-mini,English-Sorted,32,list_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o-mini,English-Sorted,32,list_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,32,list_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,32,list_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,32,list_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,32,list_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,32,list_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,32,list_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,32,list_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,32,list_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,32,list_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,gpt-4o,English-Sorted,32,list_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,32,list_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,32,list_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,32,list_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,32,list_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,32,list_5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,556,0,True,False,,True,False,False,0.0020161290322580645,0.03125,0.0,0.0,0.0,1.0,0.983366935483871,1.0,0.9916834677419355
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,32,list_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,32,list_7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,515,0,True,False,,True,False,False,0.0020161290322580645,0.03125,0.0,0.0,0.0,1.0,0.983366935483871,1.0,0.9916834677419355
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,32,list_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,32,list_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-haiku-20241022,English-Sorted,32,list_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,32,list_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,32,list_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,32,list_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,32,list_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,32,list_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,32,list_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,32,list_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,32,list_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,32,list_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,claude-3-5-sonnet-20241022,English-Sorted,32,list_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,32,list_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,32,list_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,32,list_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,32,list_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,32,list_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,32,list_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,32,list_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,32,list_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,32,list_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,o3-mini,English-Sorted,32,list_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,llama3.1,English-Sorted,64,list_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,llama3.1,English-Sorted,64,list_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,llama3.1,English-Sorted,64,list_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,llama3.1,English-Sorted,64,list_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,debug,v1.0,llama3.1,English-Sorted,64,list_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
