Benchmark,Mode,Version,Model,Type,Size,List Name,Unordered Pairs Before,Unordered Pairs After,Unordered Neighbors Before,Unordered Neighbors After,Missing Items,Additional Items,Length Difference,Output Length,Thinking Length,Parsed,HasError,ErrorType,IsList,HasEllipsis,RequiredTypeParsing,Unordered Pairs (%),Unordered Neighbors (%),Missing Items (%),Additional Items (%),Absolute Length Difference (%),Validity Score,Sorting Score,Faithfulness Score,SortBench Score
sortbench,basic,v1.0,gpt-4o-mini,English,128,list_2,4172.0,26.0,68.0,19.0,25.0,9.0,16.0,1699,0,True,False,,True,False,False,0.0031988188976377952,0.1484375,0.1953125,0.0703125,0.125,1.0,0.9241818405511811,0.8671875,0.8956846702755905
sortbench,basic,v1.0,gpt-4o-mini,English,128,list_3,3926.0,42.0,66.0,20.0,24.0,3.0,21.0,1628,0,True,False,,True,False,False,0.00516732283464567,0.15625,0.1875,0.0234375,0.1640625,1.0,0.9192913385826772,0.89453125,0.9069112942913387
sortbench,basic,v1.0,gpt-4o-mini,English,128,list_4,4244.0,35.0,60.0,19.0,16.0,8.0,8.0,1839,0,True,False,,True,False,False,0.004306102362204725,0.1484375,0.125,0.0625,0.0625,1.0,0.9236281988188977,0.90625,0.9149390994094488
sortbench,basic,v1.0,gpt-4o-mini,English,128,list_5,4674.0,63.0,69.0,16.0,28.0,5.0,23.0,1594,0,True,False,,True,False,False,0.007750984251968504,0.125,0.21875,0.0390625,0.1796875,1.0,0.9336245078740157,0.87109375,0.9023591289370079
sortbench,basic,v1.0,gpt-4o-mini,English,128,list_6,4002.0,11.0,64.0,9.0,28.0,6.0,22.0,1695,0,True,False,,True,False,False,0.0013533464566929134,0.0703125,0.21875,0.046875,0.171875,1.0,0.9641670767716536,0.8671875,0.9156772883858268
sortbench,basic,v1.0,gpt-4o-mini,English,128,list_7,4152.0,15.0,66.0,11.0,126.0,279.0,-153.0,2747,0,True,False,,True,False,False,0.0018454724409448819,0.0859375,0.984375,1.0,1.1953125,1.0,0.9561085137795275,0.0078125,0.4819605068897638
sortbench,basic,v1.0,gpt-4o-mini,English,128,list_8,4178.0,17.0,59.0,11.0,35.0,10.0,25.0,1586,0,True,False,,True,False,False,0.0020915354330708663,0.0859375,0.2734375,0.078125,0.1953125,1.0,0.9559854822834646,0.82421875,0.8901021161417323
sortbench,basic,v1.0,gpt-4o-mini,English,128,list_9,3769.0,24.0,62.0,14.0,24.0,8.0,16.0,1814,0,True,False,,True,False,False,0.002952755905511811,0.109375,0.1875,0.0625,0.125,1.0,0.9438361220472441,0.875,0.909418061023622
sortbench,basic,v1.0,gpt-4o-mini,English,128,list_10,3931.0,80.0,58.0,15.0,31.0,4.0,27.0,1570,0,True,False,,True,False,False,0.00984251968503937,0.1171875,0.2421875,0.03125,0.2109375,1.0,0.9364849901574803,0.86328125,0.8998831200787402
sortbench,basic,v1.0,gpt-4o,English,128,list_1,3926.0,20.0,59.0,8.0,2.0,1.0,1.0,1976,0,True,False,,True,False,False,0.0024606299212598425,0.0625,0.015625,0.0078125,0.0078125,1.0,0.9675196850393701,0.98828125,0.9779004675196851
sortbench,basic,v1.0,gpt-4o,English,128,list_2,4172.0,11.0,68.0,9.0,3.0,1.0,2.0,1934,0,True,False,,True,False,False,0.0013533464566929134,0.0703125,0.0234375,0.0078125,0.015625,1.0,0.9641670767716536,0.984375,0.9742710383858268
sortbench,basic,v1.0,gpt-4o,English,128,list_3,3926.0,1.0,66.0,1.0,115.0,0.0,115.0,2614,0,True,True,Content before list without closing bracket,True,False,False,0.00012303149606299212,0.0078125,0.8984375,0.0,0.8984375,0.5,0.9960322342519685,0.55078125,0.38670337106299213
sortbench,basic,v1.0,gpt-4o,English,128,list_4,4244.0,8.0,60.0,8.0,3.0,3.0,0.0,1998,0,True,False,,True,False,False,0.000984251968503937,0.0625,0.0234375,0.0234375,0.0,1.0,0.968257874015748,0.9765625,0.9724101870078741
sortbench,basic,v1.0,gpt-4o,English,128,list_5,4674.0,12.0,69.0,9.0,1.0,0.0,1.0,1939,0,True,False,,True,False,False,0.0014763779527559055,0.0703125,0.0078125,0.0,0.0078125,1.0,0.964105561023622,0.99609375,0.980099655511811
sortbench,basic,v1.0,gpt-4o,English,128,list_6,,,,,,,,37134,0,False,False,,False,False,False,,,,,,0.0,,,0.0
sortbench,basic,v1.0,gpt-4o,English,128,list_7,4152.0,8.0,66.0,6.0,1.0,0.0,1.0,1984,0,True,False,,True,False,False,0.000984251968503937,0.046875,0.0078125,0.0,0.0078125,1.0,0.976070374015748,0.99609375,0.9860820620078741
sortbench,basic,v1.0,gpt-4o,English,128,list_8,4178.0,18.0,59.0,13.0,3.0,5.0,-2.0,2007,0,True,False,,True,False,False,0.0022145669291338582,0.1015625,0.0234375,0.0390625,0.015625,1.0,0.9481114665354331,0.96875,0.9584307332677166
sortbench,basic,v1.0,gpt-4o,English,128,list_9,3769.0,10.0,62.0,6.0,2.0,2.0,0.0,2075,0,True,False,,True,False,False,0.0012303149606299212,0.046875,0.015625,0.015625,0.0,1.0,0.9759473425196851,0.984375,0.9801611712598426
sortbench,basic,v1.0,gpt-4o,English,128,list_10,3931.0,10.0,58.0,7.0,4.0,2.0,2.0,1972,0,True,False,,True,False,False,0.0012303149606299212,0.0546875,0.03125,0.015625,0.015625,1.0,0.9720410925196851,0.9765625,0.9743017962598426
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,128,list_1,3926.0,9.0,59.0,6.0,8.0,0.0,8.0,1848,0,True,False,,True,False,False,0.0011072834645669291,0.046875,0.0625,0.0,0.0625,1.0,0.9760088582677166,0.96875,0.9723794291338583
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,128,list_2,4172.0,20.0,68.0,13.0,6.0,0.0,6.0,1875,0,True,False,,True,False,False,0.0024606299212598425,0.1015625,0.046875,0.0,0.046875,1.0,0.9479884350393701,0.9765625,0.9622754675196851
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,128,list_3,3926.0,13.0,66.0,9.0,9.0,0.0,9.0,1865,0,True,False,,True,False,False,0.0015994094488188976,0.0703125,0.0703125,0.0,0.0703125,1.0,0.9640440452755905,0.96484375,0.9644438976377953
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,128,list_4,4244.0,8.0,60.0,7.0,6.0,1.0,5.0,1929,0,True,False,,True,False,False,0.000984251968503937,0.0546875,0.046875,0.0078125,0.0390625,1.0,0.972164124015748,0.97265625,0.9724101870078741
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,128,list_5,4674.0,12.0,69.0,8.0,9.0,1.0,8.0,1815,0,True,False,,True,False,False,0.0014763779527559055,0.0625,0.0703125,0.0078125,0.0625,1.0,0.968011811023622,0.9609375,0.964474655511811
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,128,list_6,4002.0,4.0,64.0,4.0,5.0,1.0,4.0,1931,0,True,False,,True,False,False,0.0004921259842519685,0.03125,0.0390625,0.0078125,0.03125,1.0,0.9841289370078741,0.9765625,0.980345718503937
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,128,list_7,4152.0,6.0,66.0,6.0,8.0,5.0,3.0,1952,0,True,False,,True,False,False,0.0007381889763779527,0.046875,0.0625,0.0390625,0.0234375,1.0,0.976193405511811,0.94921875,0.9627060777559056
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,128,list_8,4178.0,11.0,59.0,9.0,8.0,0.0,8.0,1875,0,True,False,,True,False,False,0.0013533464566929134,0.0703125,0.0625,0.0,0.0625,1.0,0.9641670767716536,0.96875,0.9664585383858268
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,128,list_9,3769.0,9.0,62.0,5.0,7.0,0.0,7.0,1953,0,True,False,,True,False,False,0.0011072834645669291,0.0390625,0.0546875,0.0,0.0546875,1.0,0.9799151082677166,0.97265625,0.9762856791338583
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,128,list_10,3931.0,9.0,58.0,7.0,8.0,1.0,7.0,1890,0,True,False,,True,False,False,0.0011072834645669291,0.0546875,0.0625,0.0078125,0.0546875,1.0,0.9721026082677166,0.96484375,0.9684731791338583
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,English,128,list_1,3926.0,3.0,59.0,1.0,0.0,0.0,0.0,1998,0,True,False,,True,False,False,0.00036909448818897637,0.0078125,0.0,0.0,0.0,1.0,0.9959092027559056,1.0,0.9979546013779528
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,English,128,list_2,4172.0,4.0,68.0,1.0,1.0,0.0,1.0,1948,0,True,False,,True,False,False,0.0004921259842519685,0.0078125,0.0078125,0.0,0.0078125,1.0,0.9958476870078741,0.99609375,0.995970718503937
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,English,128,list_3,3926.0,2.0,66.0,1.0,0.0,0.0,0.0,2003,0,True,False,,True,False,False,0.00024606299212598425,0.0078125,0.0,0.0,0.0,1.0,0.995970718503937,1.0,0.9979853592519685
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,English,128,list_4,4244.0,1.0,60.0,1.0,1.0,1.0,0.0,1994,0,True,False,,True,False,False,0.00012303149606299212,0.0078125,0.0078125,0.0078125,0.0,1.0,0.9960322342519685,0.9921875,0.9941098671259843
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,English,128,list_5,4674.0,3.0,69.0,3.0,0.0,0.0,0.0,1970,0,True,False,,True,False,False,0.00036909448818897637,0.0234375,0.0,0.0,0.0,1.0,0.9880967027559056,1.0,0.9940483513779528
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,English,128,list_6,4002.0,3.0,64.0,3.0,1.0,0.0,1.0,1977,0,True,False,,True,False,False,0.00036909448818897637,0.0234375,0.0078125,0.0,0.0078125,1.0,0.9880967027559056,0.99609375,0.9920952263779528
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,English,128,list_7,4152.0,9.0,66.0,3.0,0.0,0.0,0.0,2003,0,True,False,,True,False,False,0.0011072834645669291,0.0234375,0.0,0.0,0.0,1.0,0.9877276082677166,1.0,0.9938638041338583
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,English,128,list_8,4178.0,2.0,59.0,2.0,0.0,0.0,0.0,1977,0,True,False,,True,False,False,0.00024606299212598425,0.015625,0.0,0.0,0.0,1.0,0.992064468503937,1.0,0.9960322342519685
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,English,128,list_9,3769.0,1.0,62.0,1.0,1.0,0.0,1.0,2071,0,True,False,,True,False,False,0.00012303149606299212,0.0078125,0.0078125,0.0,0.0078125,1.0,0.9960322342519685,0.99609375,0.9960629921259843
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,English,128,list_10,3931.0,1.0,58.0,1.0,1.0,0.0,1.0,1978,0,True,False,,True,False,False,0.00012303149606299212,0.0078125,0.0078125,0.0,0.0078125,1.0,0.9960322342519685,0.99609375,0.9960629921259843
sortbench,basic,v1.0,o3-mini,English,128,list_1,3926.0,1.0,59.0,1.0,25.0,0.0,25.0,1611,0,True,False,,True,False,False,0.00012303149606299212,0.0078125,0.1953125,0.0,0.1953125,1.0,0.9960322342519685,0.90234375,0.9491879921259843
sortbench,basic,v1.0,o3-mini,English,128,list_2,4172.0,3.0,68.0,2.0,18.0,0.0,18.0,1687,0,True,False,,True,False,False,0.00036909448818897637,0.015625,0.140625,0.0,0.140625,1.0,0.9920029527559056,0.9296875,0.9608452263779528
sortbench,basic,v1.0,o3-mini,English,128,list_3,3926.0,4.0,66.0,2.0,3.0,0.0,3.0,1946,0,True,False,,True,False,False,0.0004921259842519685,0.015625,0.0234375,0.0,0.0234375,1.0,0.9919414370078741,0.98828125,0.990111343503937
sortbench,basic,v1.0,o3-mini,English,128,list_4,4244.0,2.0,60.0,1.0,4.0,0.0,4.0,1936,0,True,False,,True,False,False,0.00024606299212598425,0.0078125,0.03125,0.0,0.03125,1.0,0.995970718503937,0.984375,0.9901728592519685
sortbench,basic,v1.0,o3-mini,English,128,list_5,4674.0,2.0,69.0,1.0,19.0,0.0,19.0,1663,0,True,False,,True,False,False,0.00024606299212598425,0.0078125,0.1484375,0.0,0.1484375,1.0,0.995970718503937,0.92578125,0.9608759842519685
sortbench,basic,v1.0,o3-mini,English,128,list_6,4002.0,2.0,64.0,1.0,20.0,0.0,20.0,1696,0,True,False,,True,False,False,0.00024606299212598425,0.0078125,0.15625,0.0,0.15625,1.0,0.995970718503937,0.921875,0.9589228592519685
sortbench,basic,v1.0,o3-mini,English,128,list_7,4152.0,1.0,66.0,1.0,18.0,0.0,18.0,1675,0,True,False,,True,False,False,0.00012303149606299212,0.0078125,0.140625,0.0,0.140625,1.0,0.9960322342519685,0.9296875,0.9628598671259843
sortbench,basic,v1.0,o3-mini,English,128,list_8,4178.0,1.0,59.0,1.0,17.0,0.0,17.0,1701,0,True,False,,True,False,False,0.00012303149606299212,0.0078125,0.1328125,0.0,0.1328125,1.0,0.9960322342519685,0.93359375,0.9648129921259843
sortbench,basic,v1.0,o3-mini,English,128,list_9,3769.0,3.0,62.0,1.0,12.0,0.0,12.0,1891,0,True,False,,True,False,False,0.00036909448818897637,0.0078125,0.09375,0.0,0.09375,1.0,0.9959092027559056,0.953125,0.9745171013779528
sortbench,basic,v1.0,o3-mini,English,128,list_10,3931.0,10.0,58.0,7.0,25.0,0.0,25.0,1597,0,True,False,,True,False,False,0.0012303149606299212,0.0546875,0.1953125,0.0,0.1953125,1.0,0.9720410925196851,0.90234375,0.9371924212598426
sortbench,basic,v1.0,deepseekr1,English,256,list_1,14209.0,343220.0,129.0,521.0,256.0,1054.0,-798.0,42512,10384,True,True,Content after last closing bracket,True,False,False,10.51531862745098,2.03515625,1.0,1.0,3.1171875,0.5,-5.27523743872549,0.0,-1.3188093596813726
sortbench,basic,v1.0,deepseekr1,English,256,list_2,17312.0,5.0,118.0,4.0,139.0,1.0,138.0,2337,4,True,True,Missing closing bracket,True,False,False,0.00015318627450980392,0.015625,0.54296875,0.00390625,0.5390625,0.75,0.9921109068627451,0.7265625,0.6445025275735294
sortbench,basic,v1.0,deepseekr1,English,256,list_3,16758.0,87.0,137.0,16.0,169.0,7.0,162.0,3388,419,True,False,,True,False,False,0.0026654411764705883,0.0625,0.66015625,0.02734375,0.6328125,1.0,0.9674172794117647,0.65625,0.8118336397058823
sortbench,basic,v1.0,deepseekr1,English,256,list_4,16482.0,6.0,132.0,4.0,173.0,2.0,171.0,2078,155,True,False,,True,False,False,0.0001838235294117647,0.015625,0.67578125,0.0078125,0.66796875,1.0,0.9920955882352941,0.658203125,0.8251493566176471
sortbench,basic,v1.0,deepseekr1,English,256,list_5,15548.0,5.0,132.0,3.0,143.0,2.0,141.0,1838,4,True,False,,True,False,False,0.00015318627450980392,0.01171875,0.55859375,0.0078125,0.55078125,1.0,0.9940640318627451,0.716796875,0.8554304534313726
sortbench,basic,v1.0,deepseekr1,English,256,list_6,16444.0,10.0,130.0,6.0,179.0,1.0,178.0,6128,1069,True,True,Content after last closing bracket,True,False,False,0.00030637254901960784,0.0234375,0.69921875,0.00390625,0.6953125,0.5,0.9881280637254902,0.6484375,0.4091413909313726
sortbench,basic,v1.0,deepseekr1,English,256,list_7,16250.0,0.0,132.0,0.0,256.0,0.0,256.0,7194,1599,True,True,Invalid newlines in list,True,True,False,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.375
sortbench,basic,v1.0,deepseekr1,English,256,list_8,15951.0,12.0,118.0,2.0,255.0,6.0,249.0,11922,2381,True,True,Content after last closing bracket,True,False,False,0.0003676470588235294,0.0078125,0.99609375,0.0234375,0.97265625,0.5,0.9959099264705882,0.490234375,0.37153607536764705
sortbench,basic,v1.0,deepseekr1,English,256,list_9,16500.0,1.0,125.0,1.0,214.0,2.0,212.0,6243,1162,True,True,Content after last closing bracket,True,False,False,3.0637254901960784e-05,0.00390625,0.8359375,0.0078125,0.828125,0.5,0.998031556372549,0.578125,0.39403913909313726
sortbench,basic,v1.0,deepseekr1,English,256,list_10,17576.0,20.0,138.0,6.0,229.0,3.0,226.0,6485,1333,True,True,Content after last closing bracket,True,False,False,0.0006127450980392157,0.0234375,0.89453125,0.01171875,0.8828125,0.5,0.9879748774509803,0.546875,0.38371246936274506
sortbench,basic,v1.0,llama3.1,English,256,list_1,14209.0,11.0,129.0,7.0,119.0,29.0,90.0,2617,0,True,False,,True,False,False,0.0003370098039215686,0.02734375,0.46484375,0.11328125,0.3515625,1.0,0.9861596200980393,0.7109375,0.8485485600490197
sortbench,basic,v1.0,llama3.1,English,256,list_2,17312.0,1.0,118.0,1.0,245.0,92.0,153.0,1965,0,True,False,,True,False,False,3.0637254901960784e-05,0.00390625,0.95703125,0.359375,0.59765625,1.0,0.998031556372549,0.341796875,0.6699142156862745
sortbench,basic,v1.0,llama3.1,English,256,list_3,16758.0,6.0,137.0,6.0,138.0,86.0,52.0,3153,0,True,False,,True,False,False,0.0001838235294117647,0.0234375,0.5390625,0.3359375,0.203125,1.0,0.9881893382352941,0.5625,0.7753446691176471
sortbench,basic,v1.0,llama3.1,English,256,list_4,16482.0,5.0,132.0,5.0,128.0,29.0,99.0,2424,0,True,False,,True,False,False,0.00015318627450980392,0.01953125,0.5,0.11328125,0.38671875,1.0,0.9901577818627451,0.693359375,0.8417585784313726
sortbench,basic,v1.0,llama3.1,English,256,list_5,15548.0,47.0,132.0,22.0,235.0,1265.0,-1030.0,19749,0,True,True,Missing closing bracket,True,False,False,0.001439950980392157,0.0859375,0.91796875,1.0,4.0234375,0.75,0.9563112745098039,0.041015625,0.3739975873161765
sortbench,basic,v1.0,llama3.1,English,256,list_6,16444.0,45.0,130.0,8.0,151.0,376.0,-225.0,7113,0,True,False,,True,False,False,0.0013786764705882354,0.03125,0.58984375,1.0,0.87890625,1.0,0.9836856617647058,0.205078125,0.5943818933823529
sortbench,basic,v1.0,llama3.1,English,256,list_7,16250.0,30.0,132.0,14.0,117.0,14.0,103.0,2342,0,True,False,,True,False,False,0.0009191176470588235,0.0546875,0.45703125,0.0546875,0.40234375,1.0,0.9721966911764706,0.744140625,0.8581686580882353
sortbench,basic,v1.0,llama3.1,English,256,list_8,15951.0,26.0,118.0,13.0,128.0,146.0,-18.0,4036,0,True,False,,True,False,False,0.0007965686274509804,0.05078125,0.5,0.5703125,0.0703125,1.0,0.9742110906862745,0.46484375,0.7195274203431372
sortbench,basic,v1.0,llama3.1,English,256,list_9,16500.0,9.0,125.0,6.0,229.0,543.0,-314.0,8928,0,True,False,,True,False,False,0.00027573529411764705,0.0234375,0.89453125,1.0,1.2265625,1.0,0.9881433823529412,0.052734375,0.5204388786764707
sortbench,basic,v1.0,llama3.1,English,256,list_10,17576.0,55.0,138.0,22.0,143.0,1051.0,-908.0,16328,0,True,True,Missing closing bracket,True,False,False,0.0016850490196078432,0.0859375,0.55859375,1.0,3.546875,0.75,0.9561887254901961,0.220703125,0.4413344439338235
sortbench,basic,v1.0,gpt-4o-mini,English,256,list_1,14209.0,47.0,129.0,20.0,95.0,19.0,76.0,2757,0,True,False,,True,False,False,0.001439950980392157,0.078125,0.37109375,0.07421875,0.296875,1.0,0.9602175245098039,0.77734375,0.868780637254902
sortbench,basic,v1.0,gpt-4o-mini,English,256,list_2,17312.0,60.0,118.0,19.0,112.0,87.0,25.0,3273,0,True,False,,True,False,False,0.001838235294117647,0.07421875,0.4375,0.33984375,0.09765625,1.0,0.9619715073529411,0.611328125,0.7866498161764706
sortbench,basic,v1.0,gpt-4o-mini,English,256,list_3,16758.0,55.0,137.0,31.0,93.0,19.0,74.0,2697,0,True,False,,True,False,False,0.0016850490196078432,0.12109375,0.36328125,0.07421875,0.2890625,1.0,0.9386106004901961,0.78125,0.859930300245098
sortbench,basic,v1.0,gpt-4o-mini,English,256,list_4,16482.0,59.0,132.0,32.0,95.0,27.0,68.0,2729,0,True,False,,True,False,False,0.0018075980392156864,0.125,0.37109375,0.10546875,0.265625,1.0,0.9365962009803922,0.76171875,0.849157475490196
sortbench,basic,v1.0,gpt-4o-mini,English,256,list_5,15548.0,71.0,132.0,29.0,103.0,75.0,28.0,3292,0,True,False,,True,False,False,0.0021752450980392158,0.11328125,0.40234375,0.29296875,0.109375,1.0,0.9422717524509804,0.65234375,0.7973077512254902
sortbench,basic,v1.0,gpt-4o-mini,English,256,list_6,16444.0,75.0,130.0,31.0,85.0,27.0,58.0,3110,0,True,False,,True,False,False,0.002297794117647059,0.12109375,0.33203125,0.10546875,0.2265625,1.0,0.9383042279411765,0.78125,0.8597771139705883
sortbench,basic,v1.0,gpt-4o-mini,English,256,list_7,16250.0,134.0,132.0,20.0,176.0,176.0,0.0,3186,0,True,False,,True,False,False,0.004105392156862745,0.078125,0.6875,0.6875,0.0,1.0,0.9588848039215686,0.3125,0.6356924019607844
sortbench,basic,v1.0,gpt-4o-mini,English,256,list_8,15951.0,230.0,118.0,22.0,99.0,72.0,27.0,3256,0,True,True,Missing closing bracket and broken quotes,True,False,False,0.0070465686274509805,0.0859375,0.38671875,0.28125,0.10546875,0.5,0.9535079656862745,0.666015625,0.40488089767156865
sortbench,basic,v1.0,gpt-4o-mini,English,256,list_9,16500.0,62.0,125.0,31.0,103.0,36.0,67.0,2785,0,True,False,,True,False,False,0.0018995098039215686,0.12109375,0.40234375,0.140625,0.26171875,1.0,0.9385033700980392,0.728515625,0.8335094975490196
sortbench,basic,v1.0,gpt-4o-mini,English,256,list_10,17576.0,31.0,138.0,19.0,144.0,243.0,-99.0,4682,0,True,False,,True,False,False,0.0009497549019607843,0.07421875,0.5625,0.94921875,0.38671875,1.0,0.9624157475490196,0.244140625,0.6032781862745098
sortbench,basic,v1.0,gpt-4o,English,256,list_1,14209.0,48.0,129.0,25.0,25.0,80.0,-55.0,4790,0,True,False,,True,False,False,0.0014705882352941176,0.09765625,0.09765625,0.3125,0.21484375,1.0,0.9504365808823529,0.794921875,0.8726792279411765
sortbench,basic,v1.0,gpt-4o,English,256,list_2,17312.0,544.0,118.0,43.0,26.0,14.0,12.0,3652,0,True,False,,True,False,False,0.016666666666666666,0.16796875,0.1015625,0.0546875,0.046875,1.0,0.9076822916666667,0.921875,0.9147786458333333
sortbench,basic,v1.0,gpt-4o,English,256,list_3,16758.0,999.0,137.0,42.0,230.0,51.0,179.0,2048,0,True,True,Content after last closing bracket,True,False,False,0.030606617647058822,0.1640625,0.8984375,0.19921875,0.69921875,0.5,0.9026654411764706,0.451171875,0.3384593290441177
sortbench,basic,v1.0,gpt-4o,English,256,list_4,16482.0,90.0,132.0,25.0,102.0,64.0,38.0,3199,0,True,False,,True,False,False,0.0027573529411764708,0.09765625,0.3984375,0.25,0.1484375,1.0,0.9497931985294118,0.67578125,0.8127872242647058
sortbench,basic,v1.0,gpt-4o,English,256,list_5,15548.0,299.0,132.0,28.0,140.0,97.0,43.0,2776,0,True,True,Missing closing bracket and broken quotes,True,False,False,0.009160539215686275,0.109375,0.546875,0.37890625,0.16796875,0.5,0.9407322303921568,0.537109375,0.3694604013480392
sortbench,basic,v1.0,gpt-4o,English,256,list_6,16444.0,170.0,130.0,30.0,25.0,19.0,6.0,3775,0,True,False,,True,False,False,0.005208333333333333,0.1171875,0.09765625,0.07421875,0.0234375,1.0,0.9388020833333334,0.9140625,0.9264322916666667
sortbench,basic,v1.0,gpt-4o,English,256,list_7,16250.0,118.0,132.0,27.0,50.0,36.0,14.0,3593,0,True,False,,True,False,False,0.0036151960784313727,0.10546875,0.1953125,0.140625,0.0546875,1.0,0.9454580269607843,0.83203125,0.8887446384803921
sortbench,basic,v1.0,gpt-4o,English,256,list_8,,,,,,,,5612,0,False,False,,False,False,False,,,,,,0.0,,,0.0
sortbench,basic,v1.0,gpt-4o,English,256,list_9,16500.0,24.0,125.0,17.0,27.0,3.0,24.0,3594,0,True,False,,True,False,False,0.0007352941176470588,0.06640625,0.10546875,0.01171875,0.09375,1.0,0.9664292279411765,0.94140625,0.9539177389705882
sortbench,basic,v1.0,gpt-4o,English,256,list_10,17576.0,935.0,138.0,50.0,54.0,131.0,-77.0,4710,0,True,False,,True,False,False,0.028645833333333332,0.1953125,0.2109375,0.51171875,0.30078125,1.0,0.8880208333333334,0.638671875,0.7633463541666667
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,256,list_1,14209.0,27.0,129.0,15.0,107.0,2.0,105.0,2326,0,True,True,Missing closing bracket,True,False,False,0.0008272058823529412,0.05859375,0.41796875,0.0078125,0.41015625,0.75,0.9702895220588236,0.787109375,0.6590245863970587
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,256,list_2,17312.0,46.0,118.0,13.0,105.0,3.0,102.0,2311,0,True,True,Missing closing bracket,True,False,False,0.001409313725490196,0.05078125,0.41015625,0.01171875,0.3984375,0.75,0.9739047181372549,0.7890625,0.6611127068014706
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,256,list_3,16758.0,18.0,137.0,14.0,115.0,3.0,112.0,2289,0,True,True,Missing closing bracket,True,False,False,0.0005514705882352941,0.0546875,0.44921875,0.01171875,0.4375,0.75,0.9723805147058824,0.76953125,0.6532169117647059
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,256,list_4,16482.0,30.0,132.0,16.0,111.0,1.0,110.0,2311,0,True,True,Missing closing bracket,True,False,False,0.0009191176470588235,0.0625,0.43359375,0.00390625,0.4296875,0.75,0.9682904411764706,0.78125,0.6560776654411764
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,256,list_5,15548.0,36.0,132.0,14.0,109.0,7.0,102.0,2377,0,True,True,Missing closing bracket,True,False,False,0.0011029411764705882,0.0546875,0.42578125,0.02734375,0.3984375,0.75,0.9721047794117647,0.7734375,0.6545783547794117
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,256,list_6,16444.0,22.0,130.0,14.0,114.0,3.0,111.0,2284,0,True,True,Missing closing bracket,True,False,False,0.0006740196078431372,0.0546875,0.4453125,0.01171875,0.43359375,0.75,0.9723192401960784,0.771484375,0.6539263556985293
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,256,list_7,16250.0,14.0,132.0,5.0,112.0,2.0,110.0,2336,0,True,True,Missing closing bracket,True,False,False,0.000428921568627451,0.01953125,0.4375,0.0078125,0.4296875,0.75,0.9900199142156862,0.77734375,0.6627613740808823
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,256,list_8,15951.0,19.0,118.0,9.0,105.0,6.0,99.0,2302,0,True,True,Missing closing bracket,True,False,False,0.0005821078431372549,0.03515625,0.41015625,0.0234375,0.38671875,0.75,0.9821308210784314,0.783203125,0.6620002297794118
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,256,list_9,16500.0,18.0,125.0,12.0,107.0,2.0,105.0,2398,0,True,True,Missing closing bracket and broken quotes,True,False,False,0.0005514705882352941,0.046875,0.41796875,0.0078125,0.41015625,0.5,0.9762867647058824,0.787109375,0.4408490349264706
sortbench,basic,v1.0,claude-3-5-haiku-20241022,English,256,list_10,17576.0,17.0,138.0,12.0,104.0,2.0,102.0,2355,0,True,True,Missing closing bracket,True,False,False,0.0005208333333333333,0.046875,0.40625,0.0078125,0.3984375,0.75,0.9763020833333333,0.79296875,0.6634765625
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,English,256,list_1,14209.0,6.0,129.0,5.0,106.0,1.0,105.0,2316,0,True,True,Missing closing bracket,True,False,False,0.0001838235294117647,0.01953125,0.4140625,0.00390625,0.41015625,0.75,0.9901424632352941,0.791015625,0.6679342830882353
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,English,256,list_2,17312.0,5.0,118.0,4.0,100.0,0.0,100.0,2329,0,True,True,Missing closing bracket,True,False,False,0.00015318627450980392,0.015625,0.390625,0.0,0.390625,0.75,0.9921109068627451,0.8046875,0.6737994025735294
